date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d8d969.delayed	(from http://famobra.com/en/products/confectionery)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.d90876.delayed	(from http://famobra.com/en/products/confectionery)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.dab461.delayed	(from http://famobra.com/en/products/confectionery)
20:20:45	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.db.delayed	(from http://famobra.com/en/products/confectionery)
20:20:54	352652/352652	---M--	200	added ('OK')	image/png	etag:%227d9485a56b1d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Soft-drinks2.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Soft-drinks2.png	(from http://famobra.com/en/products/soft-drinks)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.de.delayed	(from http://famobra.com/en/products/confectionery)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.dfeca5.delayed	(from http://famobra.com/en/products/food)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e0d969.delayed	(from http://famobra.com/en/products/food)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e10876.delayed	(from http://famobra.com/en/products/food)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e2b461.delayed	(from http://famobra.com/en/products/food)
20:20:54	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.e3.delayed	(from http://famobra.com/en/products/food)
20:21:03	334505/334505	---M--	200	added ('OK')	image/png	etag:%22ee5b80d3f73d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Wine.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Wine.png	(from http://famobra.com/en/products/wine)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.e6.delayed	(from http://famobra.com/en/products/food)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e7eca5.delayed	(from http://famobra.com/en/products/baby)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e8d969.delayed	(from http://famobra.com/en/products/baby)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.e90876.delayed	(from http://famobra.com/en/products/baby)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.eab461.delayed	(from http://famobra.com/en/products/baby)
20:21:03	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.eb.delayed	(from http://famobra.com/en/products/baby)
20:21:07	471544/471544	---M--	200	added ('OK')	image/jpeg	etag:%22db5c90d7b078d31:0%22	http://famobra.com/Files/Images/Famobra/historie/Historie-med-Famobra-pil.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/historie/Historie-med-Famobra-pil.jpg	(from http://famobra.com/en/om-os/history)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.ee.delayed	(from http://famobra.com/en/products/baby)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.efeca5.delayed	(from http://famobra.com/en/products/pet-food)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f0d969.delayed	(from http://famobra.com/en/products/pet-food)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f10876.delayed	(from http://famobra.com/en/products/pet-food)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f2b461.delayed	(from http://famobra.com/en/products/pet-food)
20:21:07	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.f3.delayed	(from http://famobra.com/en/products/pet-food)
20:21:47	384902/384902	---M--	200	added ('OK')	image/png	etag:%222d894df13e73d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Confectionary.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Confectionary.png	(from http://famobra.com/en/products/confectionery)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.f6.delayed	(from http://famobra.com/en/products/pet-food)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f7eca5.delayed	(from http://famobra.com/en/products/nonfood)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f8d969.delayed	(from http://famobra.com/en/products/nonfood)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.f90876.delayed	(from http://famobra.com/en/products/nonfood)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.fab461.delayed	(from http://famobra.com/en/products/nonfood)
20:21:47	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.fb.delayed	(from http://famobra.com/en/products/nonfood)
20:21:50	349189/349189	---M--	200	added ('OK')	image/png	etag:%22948c49f63e73d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Food.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Food.png	(from http://famobra.com/en/products/food)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.fe.delayed	(from http://famobra.com/en/products/nonfood)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.ffeca5.delayed	(from http://famobra.com/en/brands)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.100d969.delayed	(from http://famobra.com/en/brands)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.1010876.delayed	(from http://famobra.com/en/brands)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.102b461.delayed	(from http://famobra.com/en/brands)
20:21:50	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.103.delayed	(from http://famobra.com/en/brands)
20:21:59	345135/345135	---M--	200	added ('OK')	image/png	etag:%225bca67e63e73d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Baby.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Baby.png	(from http://famobra.com/en/products/baby)
20:22:02	340803/340803	---M--	200	added ('OK')	image/png	etag:%22988bf903f73d31:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Pet-food.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Pet-food.png	(from http://famobra.com/en/products/pet-food)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.107.delayed	(from http://famobra.com/en/brands)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.108eca5.delayed	(from http://famobra.com/en/container-shop)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.109d969.delayed	(from http://famobra.com/en/container-shop)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.10a0876.delayed	(from http://famobra.com/en/container-shop)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.10bb461.delayed	(from http://famobra.com/en/container-shop)
20:22:02	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.10c.delayed	(from http://famobra.com/en/container-shop)
20:22:12	59746/59746	---M--	200	added ('OK')	image/png	etag:%223b595cb842beeb9688618722e01b6d49%22	http://famobra.com/Admin/Public/GetImage.ashx?altFmImage_path=/Files/Images/Calgros/5-STEP-V2_RGB.png&Format=png&Width=1140&Height=175	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Admin/Public/GetImage0b3b.png	(from http://famobra.com/en/container-shop)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.10f.delayed	(from http://famobra.com/en/container-shop)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.110eca5.delayed	(from http://famobra.com/en/logistics)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.111d969.delayed	(from http://famobra.com/en/logistics)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.1120876.delayed	(from http://famobra.com/en/logistics)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.113b461.delayed	(from http://famobra.com/en/logistics)
20:22:12	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.114.delayed	(from http://famobra.com/en/logistics)
20:22:44	357474/357474	---M--	200	added ('OK')	image/png	etag:%22fead63948e55d41:0%22	http://famobra.com/%2fFiles%2fImages%2fFamobra%2fproduktbilleder%2fproduktbilleder-Nonfood2.png	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/produktbilleder/produktbilleder-Nonfood2.png	(from http://famobra.com/en/products/nonfood)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.117.delayed	(from http://famobra.com/en/logistics)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.118eca5.delayed	(from http://famobra.com/en/contact)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.119d969.delayed	(from http://famobra.com/en/contact)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.11a0876.delayed	(from http://famobra.com/en/contact)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.11bb461.delayed	(from http://famobra.com/en/contact)
20:22:44	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.11c.delayed	(from http://famobra.com/en/contact)
20:22:49	366552/366552	---M--	200	added ('OK')	image/jpeg	etag:%229fa5a38d8659d41:0%22	http://famobra.com/Files/Images/Famobra/brands/Brands_01-2.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/brands/Brands_01-2.jpg	(from http://famobra.com/en/brands)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.11f.delayed	(from http://famobra.com/en/contact)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10647	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.120eca5.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10694	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.121d969.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=10740	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.1220876.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/Default.aspx?ID=8482	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Default.123b461.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/da/login	C:/My%20Web%20Sites/handinhandout.com/famobra.com/da/login.124.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:49	0/-1	---M--	301	error ('')			http://famobra.com/cookie--og-privatlivspolitik	C:/My%20Web%20Sites/handinhandout.com/famobra.com/cookie--og-privatlivspolitik.126.delayed	(from http://famobra.com/en/contact/newsletter)
20:22:52	51697/51697	---M--	200	added ('OK')	image/jpeg	etag:%227aa77a4c8963d31:0%22	http://famobra.com/Files/Images/Famobra/DivBilleder/Famobra-logo-wall.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/DivBilleder/Famobra-logo-wall.jpg	(from http://famobra.com/en/contact)
20:22:54	348090/348090	---M--	200	added ('OK')	image/jpeg	etag:%22c58878d8659d41:0%22	http://famobra.com/Files/Images/Famobra/brands/Brands_02.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/brands/Brands_02.jpg	(from http://famobra.com/en/brands)
20:22:54	72614/72614	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e72-11ba6%22	https://cdnjs.cloudflare.com/ajax/libs/handlebars.js/4.0.5/handlebars.min.js	C:/My%20Web%20Sites/handinhandout.com/cdnjs.cloudflare.com/ajax/libs/handlebars.js/4.0.5/handlebars.min.js	(from http://famobra.com/)
20:23:02	460722/460722	---M--	200	added ('OK')	image/jpeg	etag:%22c5933afa85d31:0%22	http://famobra.com/Files/Images/Famobra/DivBilleder/Famobra-lager-4.jpg	C:/My%20Web%20Sites/handinhandout.com/famobra.com/Files/Images/Famobra/DivBilleder/Famobra-lager-4.jpg	(from http://famobra.com/en/logistics)
